ROD_00011	0.716705622	non-essential	0.20276251019561936	0.5793747462444174	2463.0	313.0
ROD_00021	0.671690032	non-essential	0.20322354576942347	0.5924731182795699	930.0	2778.0
ROD_00031	0.582409493	non-essential	0.20339804726652663	0.5874125874125874	1287.0	3711.0
ROD_00041	0.946540515	non-essential	0.20366662620526202	0.5219638242894057	774.0	5147.0
ROD_00051	0.840331761	non-essential	0.2038242947605224	0.5828092243186582	1431.0	5990.0
ROD_00061	0.817363393	non-essential	0.20414243736135032	0.5681341719077568	954.0	7691.0
ROD_00071	0.848578538	non-essential	0.20434200123853044	0.5561224489795918	588.0	8758.0
ROD_00081	0.680342658	non-essential	0.20447460741371387	0.5840978593272171	1308.0	9467.0
ROD_00091	1.01802035	non-essential	0.20472560527985795	0.5661375661375662	567.0	10809.0
ROD_00101	0.008145234	essential	0.20489804941740253	0.5294731351069379	1917.0	11731.0
ROD_00111	0.110445145	essential	0.20527267588974724	0.5623342175066313	1131.0	13734.0
ROD_00121	1.588436733	non-essential	0.20554312515535403	0.41693461950696675	933.0	15180.0
ROD_00122	2.397475443	non-essential	0.20573913541147845	0.4188034188034188	351.0	16228.0
ROD_00131	3.178079664	beneficial-loss	0.20582030759769793	0.49250936329588013	534.0	16662.0
ROD_00141	2.404305857	non-essential	0.20592635513130722	0.4227053140096618	414.0	17229.0
ROD_00151	1.113418919	non-essential	0.20607560721564624	0.5274566473988439	2076.0	18027.0
ROD_00161	0.575345451	non-essential	0.20657610668643728	0.5775492716366752	1167.0	20703.0
ROD_00171	0.869509722	non-essential	0.20680540876087292	0.5273132664437012	897.0	21929.0
ROD_00181	0.712452397	non-essential	0.20697953619260176	0.5446078431372549	2040.0	22860.0
ROD_00191	2.089789103	non-essential	0.20736819011648208	0.5080058224163028	1374.0	24938.0
ROD_00201	0.956815596	non-essential	0.20766837757934442	0.4573643410852713	129.0	26543.0
ROD_00212	0.0	essential	0.2077055970840856	0.4659090909090909	264.0	26742.0
ROD_00213	0.287631682	non-essential	0.20777461214564086	0.48148148148148145	216.0	27111.0
ROD_00221	0.01660197	essential	0.20781632043487344	0.5761448349307774	939.0	27334.0
ROD_00231	0.011088922	essential	0.20799886433752368	0.5857294994675186	2817.0	28310.0
ROD_00241	0.0	essential	0.2085255483845145	0.5481927710843374	498.0	31126.0
ROD_00251	0.728227255	non-essential	0.20871389030046614	0.5511111111111111	450.0	32133.0
ROD_00261	0.0	essential	0.20879824204236702	0.5899053627760252	951.0	32584.0
ROD_00271	1.096351204	non-essential	0.2090209979727527	0.598978288633461	783.0	33775.0
ROD_00281	0.818186064	non-essential	0.20917698323382883	0.5653235653235653	819.0	34609.0
ROD_00291	0.989686331	non-essential	0.2093299759719107	0.554726368159204	804.0	35427.0
ROD_00301	1.260321619	non-essential	0.20948222057924398	0.5454545454545454	495.0	36241.0
ROD_00311	0.870909552	non-essential	0.20957685911893764	0.5757575757575758	429.0	36747.0
ROD_00321	0.94841607	non-essential	0.20965784427246997	0.5750286368843069	1746.0	37180.0
ROD_00331	0.74320683	non-essential	0.21001900439134047	0.5912698412698413	1008.0	39111.0
ROD_00341	0.0	essential	0.21023240868736906	0.5863746958637469	822.0	40252.0
ROD_00351	0.624757345	non-essential	0.21047087536347464	0.5613577023498695	1149.0	41527.0
ROD_00361	0.910932748	non-essential	0.21068914250936893	0.5897674418604651	3225.0	42694.0
ROD_00371	0.920077796	non-essential	0.21133833296643756	0.5461538461538461	390.0	46165.0
ROD_00381	1.132366932	non-essential	0.2114535451017168	0.6094147582697201	786.0	46781.0
ROD_00391	1.084718966	non-essential	0.21161027849354147	0.5501930501930502	1554.0	47619.0
ROD_00401	1.268172803	non-essential	0.2119114011198395	0.5566502463054187	1218.0	49229.0
ROD_00411	0.901614696	non-essential	0.21215847129955362	0.5616797900262467	1143.0	50550.0
ROD_00421	1.285196387	non-essential	0.21237842173963217	0.5579710144927537	1518.0	51726.0
ROD_00431	1.452158184	non-essential	0.21268347205236018	0.37333333333333335	150.0	53357.0
ROD_00441	1.309045393	non-essential	0.21274762426404975	0.5762273901808785	774.0	53700.0
ROD_00451	0.862081379	non-essential	0.21289444492345594	0.60828025477707	942.0	54485.0
ROD_00461	0.703744804	non-essential	0.21307455740117334	0.6076146076146076	1287.0	55448.0
ROD_00471	0.540137837	non-essential	0.21331452033877604	0.5763888888888888	288.0	56731.0
ROD_00481	2.850621465	beneficial-loss	0.21340111647292262	0.5800203873598369	981.0	57194.0
ROD_00491	0.679817481	non-essential	0.21363041854735826	0.5623123123123123	1332.0	58420.0
ROD_00501	1.324405769	non-essential	0.21389899748609364	0.49145299145299143	234.0	59856.0
ROD_00511	1.100204551	non-essential	0.21395248883461615	0.5083682008368201	2868.0	60142.0
ROD_00521	1.057533027	non-essential	0.21456090616588788	0.5480225988700564	531.0	63395.0
ROD_00531	0.649777756	non-essential	0.21465872426126298	0.6010666666666666	1875.0	63918.0
ROD_00541	0.114911677	essential	0.21501801405326204	0.4444444444444444	135.0	65839.0
ROD_00551	0.0	essential	0.2150438245640876	0.525	480.0	65977.0
ROD_00561	0.679743995	non-essential	0.21514182969214982	0.585394581861013	849.0	66501.0
ROD_00571	0.987030826	non-essential	0.21530249077040448	0.5343915343915344	378.0	67360.0
ROD_00581	0.626892552	non-essential	0.2153735631915183	0.5559610705596107	822.0	67740.0
ROD_00591	0.914962962	non-essential	0.21552655592960016	0.598989898989899	990.0	68558.0
ROD_00601	0.740145398	non-essential	0.21571153125718323	0.5664335664335665	1287.0	69547.0
ROD_00611	0.006622029	essential	0.21596215505795302	0.5521628498727735	2358.0	70887.0
ROD_00621	0.497138283	non-essential	0.21645068443676696	0.5588235294117647	816.0	73499.0
ROD_00631	0.947150792	non-essential	0.21662368967237297	0.6015151515151516	660.0	74424.0
ROD_00641	0.784623885	non-essential	0.216749188605445	0.5899552803577571	2907.0	75095.0
ROD_00651	0.677360389	non-essential	0.21732992509901977	0.5892857142857143	2352.0	78200.0
ROD_00661	2.473980811	non-essential	0.21784538718478214	0.3932291666666667	384.0	80956.0
ROD_00671	1.008498274	non-essential	0.21792375388069446	0.5531609195402298	696.0	81375.0
ROD_00691	0.727366466	non-essential	0.21809601098555192	0.5801729873586161	1503.0	82296.0
ROD_00701	0.557272373	non-essential	0.2183789914411972	0.6198830409356725	1710.0	83809.0
ROD_00711	0.567430732	non-essential	0.21876203438446326	0.5836177474402731	879.0	85857.0
ROD_00721	0.487528224	non-essential	0.2189423338948678	0.5794270833333334	768.0	86821.0
ROD_00731	0.570684958	non-essential	0.21912038901302663	0.6230661040787623	711.0	87773.0
ROD_00741	0.533212993	non-essential	0.21925018969790294	0.6201117318435754	1611.0	88467.0
ROD_00751	0.661268889	non-essential	0.21954682353970956	0.5746031746031746	945.0	90053.0
ROD_00761	0.792086282	non-essential	0.21976565178366528	0.591183574879227	1656.0	91223.0
ROD_00781	0.886350339	non-essential	0.22013840792913855	0.5928753180661578	1179.0	93216.0
ROD_00791	0.360645879	non-essential	0.22038080229167412	0.5528052805280528	606.0	94512.0
ROD_00801	0.903330424	non-essential	0.22049601442695335	0.5952890792291221	1401.0	95128.0
ROD_00811	0.743282359	non-essential	0.22075842128701306	0.5934065934065934	1092.0	96531.0
ROD_00821	0.953572154	non-essential	0.2209624739486846	0.5597964376590331	1572.0	97622.0
ROD_00822	3.196633924	beneficial-loss	0.221273322274714	0.47126436781609193	87.0	99284.0
ROD_00831	2.987703602	beneficial-loss	0.22141247459394736	0.4952681388012618	951.0	100028.0
ROD_00841	0.797099855	non-essential	0.22165131533542723	0.5820289855072464	1725.0	101305.0
ROD_00851	0.665245438	non-essential	0.22197432078612084	0.5833333333333334	492.0	103032.0
ROD_00861	0.450807348	non-essential	0.22211440826878992	0.5900497512437811	1005.0	103781.0
ROD_00871	0.496328611	non-essential	0.22242675285631644	0.5318627450980392	408.0	105451.0
ROD_00881	0.165784881	essential	0.22250324922535736	0.5806794055201698	942.0	105860.0
ROD_00891	0.0	essential	0.22267868588589623	0.5300546448087432	366.0	106798.0
ROD_00901	0.008879539	essential	0.2227499453396972	0.5659840728100114	1758.0	107179.0
ROD_00911	0.0	essential	0.22307613034607218	0.5907258064516129	1488.0	108923.0
ROD_00921	0.0	essential	0.22335368685379037	0.6107431935246505	1359.0	110407.0
ROD_00931	0.0	essential	0.22360655504680588	0.569713758079409	1083.0	111759.0
ROD_00941	0.011851356	essential	0.22380948551235455	0.6165527714502658	1317.0	112844.0
ROD_00951	0.012549241	essential	0.22405562052863293	0.5799196787148594	1245.0	114160.0
ROD_00961	0.0	essential	0.2242877280933757	0.6264044943820225	1068.0	115401.0
ROD_00971	0.021157024	essential	0.22449813986641004	0.5873983739837398	1476.0	116526.0
ROD_00981	0.237473046	non-essential	0.22477270385113396	0.5711183496199783	921.0	117994.0
ROD_00991	0.0	essential	0.22494514798867854	0.516245487364621	831.0	118916.0
ROD_01001	0.012363915	essential	0.22509982402094467	0.552652414885194	1263.0	119743.0
ROD_01011	0.0	essential	0.225357742096513	0.59375	1152.0	121122.0
ROD_01021	0.0	essential	0.2255919070208143	0.5228758169934641	918.0	122374.0
ROD_01031	0.446513945	non-essential	0.22580549834953006	0.5860215053763441	558.0	123516.0
ROD_01041	0.017321662	essential	0.22592127158287073	0.5583887657058388	2706.0	124135.0
ROD_01051	0.778803392	non-essential	0.22644720749911298	0.5639097744360902	399.0	126947.0
ROD_01061	0.558142431	non-essential	0.22654034977730952	0.5384615384615384	195.0	127445.0
ROD_01071	0.796775778	non-essential	0.2265785044454864	0.5403225806451613	744.0	127649.0
ROD_01081	0.0	essential	0.22671746973203266	0.5780998389694042	621.0	128392.0
