BW25113_0001	1.376114749	non-essential	0.16322553384250224	0.5151515151515151	66.0	190.0
BW25113_0002	0.977354225	non-essential	0.1632572732323157	0.5306536743808363	2463.0	337.0
BW25113_0003	1.006075333	non-essential	0.16378928586157004	0.5627009646302251	933.0	2801.0
BW25113_0004	0.676660979	non-essential	0.1639907338254882	0.5283605283605284	1287.0	3734.0
BW25113_0005	0.691129059	non-essential	0.16431460515011545	0.5387205387205387	297.0	5234.0
BW25113_0006	1.178180436	non-essential	0.1644115506332872	0.4967824967824968	777.0	5683.0
BW25113_0007	0.97699022	non-essential	0.16459421406037694	0.53319357092942	1431.0	6529.0
BW25113_0008	1.103578773	non-essential	0.1649632114562356	0.519916142557652	954.0	8238.0
BW25113_0009	1.478856348	non-essential	0.16519380783937018	0.54421768707483	588.0	9306.0
BW25113_0010	0.646063262	non-essential	0.1653281064819823	0.5308641975308642	567.0	9928.0
BW25113_0011	0.768779189	non-essential	0.16548248514672126	0.5084033613445378	714.0	10643.0
BW25113_0013	0.905338651	non-essential	0.1656420457526543	0.4888888888888889	405.0	11382.0
BW25113_0014	0.059768709	essential	0.16581067475567687	0.5112154407929056	1917.0	12163.0
BW25113_0015	1.215649071	non-essential	0.16624358275959528	0.5517241379310345	1131.0	14168.0
BW25113_0016	1.522615003	non-essential	0.16651930521396127	0.5193171608265947	1113.0	15445.0
BW25113_0018	1.306438053	non-essential	0.16680128918060338	0.5142857142857142	210.0	16751.0
BW25113_4412	0.593152909	non-essential	0.16680128918060338	0.5294117647058824	153.0	16751.0
BW25113_0019	1.472725545	non-essential	0.16696063387232	0.5141388174807198	1167.0	17489.0
BW25113_0020	1.568366074	non-essential	0.16722534470164865	0.4746136865342163	906.0	18715.0
BW25113_0021	2.496250369	non-essential	0.16746198668284296	0.5456349206349206	504.0	19811.0
BW25113_0022	4.383057794	beneficial-loss	0.16755310248217142	0.5289855072463768	276.0	20233.0
BW25113_0023	0.0	essential	0.1676787645561268	0.4659090909090909	264.0	20815.0
BW25113_0024	0.0	essential	0.16775778915933584	0.4885844748858447	219.0	21181.0
BW25113_0025	0.0	essential	0.16780658577224633	0.5360934182590233	942.0	21407.0
BW25113_0026	0.0	essential	0.16801904536120182	0.5576854810081647	2817.0	22391.0
BW25113_0027	0.0	essential	0.16862705979463535	0.5353535353535354	495.0	25207.0
BW25113_0028	1.06872817	non-essential	0.1687607106945982	0.5444444444444444	450.0	25826.0
BW25113_0029	0.0	essential	0.16885808800620278	0.5509989484752892	951.0	26277.0
BW25113_0030	1.126731508	non-essential	0.16907745685008363	0.5628415300546448	915.0	27293.0
BW25113_0031	0.027879148	essential	0.16931086011803168	0.5340632603406326	822.0	28374.0
BW25113_0032	0.378710606	non-essential	0.16958658257239764	0.5335073977371627	1149.0	29651.0
BW25113_0033	0.832671833	non-essential	0.16983833854874122	0.5626939788950962	3222.0	30817.0
BW25113_0034	4.964172332	beneficial-loss	0.17059036776452569	0.4595959595959596	396.0	34300.0
